,Origin,Destination,Year,Commuters,Distance,Origin Pop,Destination Pop
0,1680,1680,2016,7.600902459542082,1.410986973710262,10.138006161871843,10.138006161871843
1,1680,200,2016,4.605170185988092,4.785823685681349,10.138006161871843,11.98322280107988
2,1680,106,2016,7.549609165154532,2.6602595372658615,10.138006161871843,11.120638147127769
3,1680,1681,2016,5.703782474656201,2.6946271807700692,10.138006161871843,10.14073122822912
4,1680,109,2016,4.605170185988092,3.730501128804756,10.138006161871843,10.471241563688011
5,1680,10,2016,4.605170185988092,3.765840495250065,10.138006161871843,10.12523012293471
6,1680,114,2016,6.396929655216146,3.407841924380824,10.138006161871843,11.585153098967108
7,1680,233,2016,4.605170185988092,4.8154311114712876,10.138006161871843,10.188290484237065
8,1680,14,2016,7.24422751560335,3.3105430133940246,10.138006161871843,12.214055696021012
9,1680,17,2016,4.605170185988092,2.9806186357439426,10.138006161871843,9.881753060390121
10,1680,118,2016,5.703782474656201,3.7727609380946383,10.138006161871843,10.9207270827385
11,1680,18,2016,5.298317366548036,2.9338568698359038,10.138006161871843,10.440916158096654
12,1680,119,2016,4.605170185988092,4.056988775678332,10.138006161871843,10.405020129390525
13,1680,1731,2016,5.703782474656201,3.1822118404966093,10.138006161871843,10.416281238396817
14,1680,1699,2016,4.605170185988092,3.40452517175483,10.138006161871843,10.403686917060819
15,1680,1895,2016,4.605170185988092,3.427514689979529,10.138006161871843,10.54817951282667
16,1680,37,2016,5.991464547107982,2.3978952727983707,10.138006161871843,10.381335335804913
17,1680,1730,2016,6.396929655216146,2.5726122302071057,10.138006161871843,10.412711894935144
18,1680,47,2016,5.703782474656201,2.6390573296152584,10.138006161871843,10.222922620168259
19,1680,48,2016,4.605170185988092,3.265759410767051,10.138006161871843,9.67457740632758
20,1680,193,2016,5.298317366548036,4.379523504455763,10.138006161871843,11.740443434550446
21,738,738,2016,7.438383530044307,0.5877866649021191,9.477845246989146,9.477845246989146
22,738,758,2016,5.298317366548036,3.572345637857985,9.477845246989146,12.113430902280122
23,738,772,2016,4.605170185988092,3.8979240810486444,9.477845246989146,12.332123629530768
24,738,512,2016,4.605170185988092,3.0007198150650303,9.477845246989146,10.484445398482496
25,738,796,2016,5.991464547107982,2.9856819377004897,9.477845246989146,11.934336098107632
26,738,797,2016,5.298317366548036,2.2925347571405443,9.477845246989146,10.680883965540973
27,738,263,2016,4.605170185988092,2.5257286443082556,9.477845246989146,10.096171896365629
28,738,826,2016,4.605170185988092,3.3068867021909143,9.477845246989146,10.907862419122868
