,Origin,Destination,Year,Commuters,Distance,Origin Pop,Destination Pop
0,1680,1680,2017,7.549609165154532,1.308332819650179,10.142110674698724,10.142110674698724
1,1680,363,2017,4.605170185988092,5.1328529268205045,10.142110674698724,13.657741506385136
2,1680,200,2017,4.605170185988092,4.788324729085938,10.142110674698724,11.990128118942657
3,1680,106,2017,7.7406644019172415,2.667228206581955,10.142110674698724,11.122959620308988
4,1680,1681,2017,5.703782474656201,2.5726122302071057,10.142110674698724,10.140573455973044
5,1680,109,2017,4.605170185988092,3.758871825933971,10.142110674698724,10.471609913908228
6,1680,148,2017,4.605170185988092,4.231203744939298,10.142110674698724,10.248565510629197
7,1680,10,2017,4.605170185988092,3.7232808808312687,10.142110674698724,10.121136033568359
8,1680,114,2017,5.991464547107982,3.449987545831587,10.142110674698724,11.582376897968444
9,1680,14,2017,7.3777589082278725,3.3178157727231046,10.142110674698724,12.220024859148177
10,1680,160,2017,4.605170185988092,4.063885354737392,10.142110674698724,11.011043064434661
11,1680,17,2017,4.605170185988092,2.9806186357439426,10.142110674698724,9.896462937599164
12,1680,118,2017,5.298317366548036,3.7400477406883357,10.142110674698724,10.927322414246413
13,1680,18,2017,5.298317366548036,2.9652730660692823,10.142110674698724,10.438752098179137
14,1680,119,2017,4.605170185988092,4.012772908528289,10.142110674698724,10.416610535350802
15,1680,1731,2017,5.298317366548036,3.190476350346503,10.142110674698724,10.409461425571095
16,1680,1699,2017,5.298317366548036,3.4436180975461075,10.142110674698724,10.38498734692029
17,1680,1895,2017,4.605170185988092,3.370738174177447,10.142110674698724,10.547313177763362
18,1680,37,2017,5.991464547107982,2.451005098112319,10.142110674698724,10.381521353477128
19,1680,1730,2017,6.396929655216146,2.6026896854443837,10.142110674698724,10.418165745617609
20,1680,47,2017,5.991464547107982,2.6461747973841225,10.142110674698724,10.222232150439726
21,1680,48,2017,4.605170185988092,3.2846635654062037,10.142110674698724,9.672059781634221
22,1680,1701,2017,4.605170185988092,3.673765816303888,10.142110674698724,9.860162427797754
23,1680,193,2017,4.605170185988092,4.384523514872469,10.142110674698724,11.744957397329843
24,738,738,2017,7.495541943884256,0.5877866649021191,9.48440514846878,9.48440514846878
25,738,758,2017,4.605170185988092,3.5610460826040513,9.48440514846878,12.119686527570824
26,738,772,2017,4.605170185988092,3.901972669574645,9.48440514846878,12.342027349562379
27,738,779,2017,4.605170185988092,2.9601050959108397,9.48440514846878,9.976598599353451
28,738,512,2017,4.605170185988092,2.995732273553991,9.48440514846878,10.499132151734834
29,738,794,2017,4.605170185988092,4.08260930600368,9.48440514846878,11.417548282921302
30,738,796,2017,5.991464547107982,2.975529566236472,9.48440514846878,11.94102578612018
31,738,797,2017,5.298317366548036,2.302585092994046,9.48440514846878,10.68562955841758
32,738,263,2017,4.605170185988092,2.5726122302071057,9.48440514846878,10.100287128510736
33,738,826,2017,4.605170185988092,3.3068867021909143,9.48440514846878,10.917757626103251
34,738,599,2017,4.605170185988092,4.07753744390572,9.48440514846878,13.367208927536643
35,738,855,2017,5.298317366548036,3.242592351485517,9.48440514846878,12.281124457840892
36,738,344,2017,4.605170185988092,3.8501476017100584,9.48440514846878,12.75847102192701
37,738,867,2017,6.214608098422191,2.4069451083182885,9.48440514846878,10.773210648593949
38,738,870,2017,5.703782474656201,2.7212954278522306,9.48440514846878,10.202814064582626
39,738,874,2017,5.991464547107982,2.1400661634962708,9.48440514846878,9.591102867443976
40,738,297,2017,5.703782474656201,2.341805806147327,9.48440514846878,10.240459664198992
41,358,358,2017,8.366370301681654,0.6418538861723947,10.357711078278063,10.357711078278063
42,358,484,2017,4.605170185988092,2.9231615807191558,10.357711078278063,11.605340548935004
43,358,307,2017,4.605170185988092,3.927896354584436,10.357711078278063,11.952637398473575
44,358,362,2017,7.3777589082278725,2.0918640616783932,10.357711078278063,11.40611946065242
45,358,363,2017,8.070906088787819,2.785011242238338,10.357711078278063,13.657741506385136
46,358,384,2017,5.298317366548036,2.954910279033736,10.357711078278063,10.24427190716996
47,358,518,2017,4.605170185988092,3.7062280924485496,10.357711078278063,13.185452723995521
48,358,392,2017,5.703782474656201,3.0106208860477417,10.357711078278063,11.981108688282058
49,358,394,2017,7.7406644019172415,2.2082744135228043,10.357711078278063,11.900104395391075
50,358,400,2017,4.605170185988092,4.480740107609915,10.357711078278063,10.928812045434405
51,358,402,2017,4.605170185988092,3.481240089335692,10.357711078278063,11.40222851361153
52,358,1884,2017,4.605170185988092,2.4849066497880004,10.357711078278063,10.189605903011726
53,358,546,2017,4.605170185988092,3.2268439945173775,10.357711078278063,11.730501546647586
54,358,569,2017,4.605170185988092,2.4159137783010487,10.357711078278063,10.249521076874865
55,358,437,2017,4.605170185988092,2.797281334830153,10.357711078278063,9.510148624225804
56,358,736,2017,5.298317366548036,2.4849066497880004,10.357711078278063,10.68327103975562
57,358,599,2017,4.605170185988092,3.9415818076696905,10.357711078278063,13.367208927536643
58,358,451,2017,7.170119543449628,1.589235205116581,10.357711078278063,10.290279395378672
59,358,344,2017,5.298317366548036,3.5409593240373143,10.357711078278063,12.75847102192701
60,358,453,2017,4.605170185988092,3.349904087274605,10.357711078278063,11.124774596570653
61,358,1783,2017,4.605170185988092,3.9396381724611196,10.357711078278063,11.585171705176002
62,358,479,2017,4.605170185988092,3.3463891451671604,10.357711078278063,11.950309048646666
63,197,197,2017,8.34283980427146,0.3364722366212129,10.20218374625101,10.20218374625101
64,197,34,2017,5.298317366548036,4.803201036487226,10.20218374625101,12.22582625201701
65,197,200,2017,5.703782474656201,4.091005660956586,10.20218374625101,11.990128118942657
66,197,202,2017,5.703782474656201,3.903990833730882,10.20218374625101,11.965420458707486
67,197,1859,2017,5.298317366548036,3.2347491740244907,10.20218374625101,10.692671921293016
68,197,1876,2017,5.298317366548036,3.173878458937465,10.20218374625101,10.501004502080823
69,197,150,2017,4.605170185988092,3.949318790171843,10.20218374625101,11.509449430556574
70,197,222,2017,7.313220387090301,3.054001181677967,10.20218374625101,10.957485944278218
71,197,226,2017,4.605170185988092,3.7400477406883357,10.20218374625101,10.14399939801143
72,197,772,2017,4.605170185988092,4.802380355275797,10.20218374625101,12.342027349562379
73,197,153,2017,4.605170185988092,3.8088822465086327,10.20218374625101,11.972000847859258
74,197,158,2017,5.298317366548036,3.4688560301359703,10.20218374625101,10.097861190354225
75,197,262,2017,4.605170185988092,3.5263605246161616,10.20218374625101,10.42150723688236
76,197,1955,2017,5.298317366548036,3.1780538303479458,10.20218374625101,10.480859056346018
77,197,268,2017,4.605170185988092,4.139955073474153,10.20218374625101,12.077943775819541
78,197,1586,2017,6.907755278982137,2.322387720290225,10.20218374625101,10.297959119169427
79,197,1509,2017,7.24422751560335,2.3978952727983707,10.20218374625101,10.584562151861805
80,197,1669,2017,5.298317366548036,5.004617221770693,10.20218374625101,9.939240722241946
81,197,983,2017,4.605170185988092,4.772378104971998,10.20218374625101,11.524774981327377
82,197,984,2017,4.605170185988092,4.611152257665639,10.20218374625101,10.676854348197491
83,197,294,2017,7.003065458786462,2.5952547069568657,10.20218374625101,10.274602732600881
84,197,299,2017,4.605170185988092,3.6189933266497696,10.20218374625101,10.391822138466587
85,59,59,2017,8.131530710604252,1.252762968495368,10.237635661893249,10.237635661893249
86,59,106,2017,5.298317366548036,3.858622228701031,10.237635661893249,11.122959620308988
87,59,1891,2017,5.703782474656201,2.5952547069568657,10.237635661893249,9.847128818866743
88,59,58,2017,5.298317366548036,2.9069010598473755,10.237635661893249,10.076978567945266
89,59,1722,2017,4.605170185988092,3.4011973816621555,10.237635661893249,9.06773940337716
90,59,1940,2017,4.605170185988092,3.8022081394209395,10.237635661893249,10.854025109805466
91,59,14,2017,6.802394763324311,3.543853682063679,10.237635661893249,12.220024859148177
92,59,15,2017,5.298317366548036,2.2617630984737906,10.237635661893249,9.404508151053818
93,59,74,2017,6.214608098422191,3.624340932976365,10.237635661893249,10.82361093043046
94,59,79,2017,6.214608098422191,2.451005098112319,10.237635661893249,9.45930760329985
95,59,22,2017,5.298317366548036,3.0349529867072724,10.237635661893249,9.886799071249893
96,59,80,2017,6.802394763324311,3.265759410767051,10.237635661893249,11.598570909498722
97,59,25,2017,4.605170185988092,2.7212954278522306,10.237635661893249,9.257987025443535
98,59,85,2017,4.605170185988092,3.4111477125153233,10.237635661893249,10.144824594042303
99,59,86,2017,4.605170185988092,3.139832617527748,10.237635661893249,10.300685246225866
100,59,90,2017,7.7406644019172415,2.667228206581955,10.237635661893249,10.931122859815252
101,59,1900,2017,5.298317366548036,3.977810745966149,10.237635661893249,11.340748279608292
102,59,737,2017,5.991464547107982,2.5494451709255714,10.237635661893249,10.369420407411383
103,59,98,2017,4.605170185988092,3.8199077165203406,10.237635661893249,10.155024178351555
104,59,56,2017,4.605170185988092,3.077312260546414,10.237635661893249,9.847816267665664
105,59,193,2017,4.605170185988092,4.546481189639412,10.237635661893249,11.744957397329843
106,482,482,2017,7.495541943884256,0.4054651081081644,9.904187307650401,9.904187307650401
107,482,484,2017,4.605170185988092,3.487375077903208,9.904187307650401,11.605340548935004
108,482,363,2017,4.605170185988092,4.278054044290903,9.904187307650401,13.657741506385136
109,482,489,2017,5.298317366548036,2.631888840136646,9.904187307650401,10.788844737640357
110,482,758,2017,4.605170185988092,3.6913763343125234,9.904187307650401,12.119686527570824
111,482,502,2017,5.703782474656201,2.5494451709255714,9.904187307650401,11.110266416192525
112,482,505,2017,6.684611727667927,2.501435951739211,9.904187307650401,11.682043571919273
113,482,512,2017,4.605170185988092,3.2228678461377385,9.904187307650401,10.499132151734834
114,482,513,2017,4.605170185988092,3.2108436531709366,9.904187307650401,11.194096663521611
115,482,518,2017,5.298317366548036,3.6913763343125234,9.904187307650401,13.185452723995521
116,482,523,2017,4.605170185988092,2.7212954278522306,9.904187307650401,9.795790977080754
117,482,531,2017,5.298317366548036,1.6863989535702288,9.904187307650401,10.331268467127707
118,482,542,2017,4.605170185988092,2.2407096892759584,9.904187307650401,10.28554755219797
119,482,1931,2017,4.605170185988092,2.4932054526026954,9.904187307650401,10.926729534179461
120,482,1927,2017,5.991464547107982,1.9600947840472698,9.904187307650401,10.28517213197889
121,482,590,2017,6.214608098422191,1.7047480922384253,9.904187307650401,10.381707336553204
122,482,597,2017,5.991464547107982,2.1162555148025524,9.904187307650401,10.731799166583231
123,482,599,2017,7.170119543449628,2.9014215940827497,9.904187307650401,13.367208927536643
124,482,606,2017,4.605170185988092,3.186352633162641,9.904187307650401,11.263271086615104
125,482,610,2017,6.396929655216146,2.4159137783010487,9.904187307650401,10.127430784020902
126,482,344,2017,5.298317366548036,3.879499813722586,9.904187307650401,12.75847102192701
127,482,1581,2017,4.605170185988092,4.120661870539474,9.904187307650401,10.805963295376555
128,482,642,2017,5.703782474656201,2.2407096892759584,9.904187307650401,10.705175187385525
129,613,613,2017,7.549609165154532,0.3364722366212129,10.135313304233172,10.135313304233172
130,613,363,2017,5.298317366548036,4.345103280569283,10.135313304233172,13.657741506385136
131,613,489,2017,6.396929655216146,1.9315214116032138,10.135313304233172,10.788844737640357
132,613,585,2017,4.605170185988092,2.6741486494265287,10.135313304233172,10.278424722275334
133,613,758,2017,4.605170185988092,3.8815637979434374,10.135313304233172,12.119686527570824
134,613,502,2017,5.298317366548036,2.791165107812717,10.135313304233172,11.110266416192525
135,613,503,2017,4.605170185988092,3.0633909220278057,10.135313304233172,11.535205413327944
136,613,505,2017,5.298317366548036,3.0819099697950434,10.135313304233172,11.682043571919273
137,613,513,2017,4.605170185988092,3.4468078929142076,10.135313304233172,11.194096663521611
138,613,518,2017,6.396929655216146,3.4011973816621555,10.135313304233172,13.185452723995521
139,613,394,2017,4.605170185988092,4.1728476237100445,10.135313304233172,11.900104395391075
140,613,1621,2017,4.605170185988092,2.9652730660692823,10.135313304233172,11.021166903921463
141,613,1709,2017,4.605170185988092,3.6938669956249757,10.135313304233172,10.517780901762247
142,613,1930,2017,5.703782474656201,2.2823823856765264,10.135313304233172,11.359785940419789
143,613,584,2017,4.605170185988092,2.856470206220483,10.135313304233172,10.098272780745283
144,613,597,2017,5.298317366548036,2.6100697927420065,10.135313304233172,10.731799166583231
145,613,603,2017,4.605170185988092,3.250374491927572,10.135313304233172,10.862991018833101
146,613,599,2017,8.556413904569519,2.2925347571405443,10.135313304233172,13.367208927536643
147,613,606,2017,5.703782474656201,2.501435951739211,10.135313304233172,11.263271086615104
148,613,344,2017,5.991464547107982,4.138361447638875,10.135313304233172,12.75847102192701
149,613,622,2017,5.298317366548036,2.4849066497880004,10.135313304233172,11.185115601427668
150,613,1783,2017,4.605170185988092,3.269568939183719,10.135313304233172,11.585171705176002
151,613,637,2017,4.605170185988092,3.288401887516811,10.135313304233172,11.733626034633298
152,613,642,2017,4.605170185988092,2.7212954278522306,10.135313304233172,10.705175187385525
153,361,361,2017,9.862665558015873,1.0647107369924282,11.594228916034263,11.594228916034263
154,361,34,2017,4.605170185988092,4.1713056033582285,11.594228916034263,12.22582625201701
155,361,307,2017,4.605170185988092,4.394449154672439,11.594228916034263,11.952637398473575
156,361,362,2017,5.703782474656201,3.8110970868381857,11.594228916034263,11.40611946065242
157,361,363,2017,8.809862805379057,3.632309102625542,11.594228916034263,13.657741506385136
158,361,370,2017,5.991464547107982,2.3608540011180215,11.594228916034263,9.164296433474776
159,361,373,2017,7.170119543449628,2.0794415416798357,11.594228916034263,10.306984057549448
160,361,375,2017,6.396929655216146,3.068052935133617,11.594228916034263,10.623203633138218
161,361,383,2017,6.684611727667927,2.5649493574615367,11.594228916034263,10.48032561069569
162,361,384,2017,4.605170185988092,3.765840495250065,11.594228916034263,10.24427190716996
163,361,385,2017,5.703782474656201,3.2228678461377385,11.594228916034263,10.489967808902549
164,361,388,2017,4.605170185988092,3.713572066704308,11.594228916034263,9.824227871550496
165,361,518,2017,5.298317366548036,4.3254562831854875,11.594228916034263,13.185452723995521
166,361,392,2017,7.313220387090301,3.5085558999826545,11.594228916034263,11.981108688282058
167,361,394,2017,7.783224016336037,3.7773481021015445,11.594228916034263,11.900104395391075
168,361,396,2017,5.703782474656201,2.9338568698359038,11.594228916034263,10.575053525062469
169,361,397,2017,4.605170185988092,3.6109179126442243,11.594228916034263,10.206550727026212
170,361,398,2017,8.101677747454572,2.1041341542702074,11.594228916034263,10.930424804497347
171,361,399,2017,6.907755278982137,1.9021075263969205,11.594228916034263,10.047544605529554
172,361,400,2017,6.684611727667927,3.6686767467964168,11.594228916034263,10.928812045434405
173,361,794,2017,4.605170185988092,5.060694493968993,11.594228916034263,11.417548282921302
174,361,402,2017,4.605170185988092,4.175924549214524,11.594228916034263,11.40222851361153
175,361,1911,2017,5.298317366548036,3.370738174177447,11.594228916034263,10.77228827467366
176,361,405,2017,6.907755278982137,3.1986731175506815,11.594228916034263,11.195553648371053
177,361,1598,2017,5.991464547107982,2.617395832834079,11.594228916034263,10.028312402981557
178,361,416,2017,7.003065458786462,2.0412203288596382,11.594228916034263,10.234085425964741
179,361,546,2017,4.605170185988092,4.122283930911342,11.594228916034263,11.730501546647586
180,361,420,2017,5.703782474656201,3.3141860046725258,11.594228916034263,10.702794928924463
181,361,356,2017,4.605170185988092,4.380775852772229,11.594228916034263,11.041737134242736
182,361,432,2017,4.605170185988092,2.8507065015037334,11.594228916034263,9.352360631996612
183,361,437,2017,4.605170185988092,3.7796338173824005,11.594228916034263,9.510148624225804
184,361,439,2017,6.802394763324311,3.0349529867072724,11.594228916034263,11.289569391074695
185,361,599,2017,5.298317366548036,4.563305981889393,11.594228916034263,13.367208927536643
186,361,441,2017,7.003065458786462,2.8213788864092133,11.594228916034263,10.7446020495594
187,361,855,2017,4.605170185988092,4.948759890378168,11.594228916034263,12.281124457840892
188,361,450,2017,5.298317366548036,2.7013612129514133,11.594228916034263,9.511925349596956
189,361,451,2017,4.605170185988092,3.955082494888593,11.594228916034263,10.290279395378672
190,361,344,2017,5.703782474656201,4.30406509320417,11.594228916034263,12.75847102192701
191,361,453,2017,7.3777589082278725,3.214867803470662,11.594228916034263,11.124774596570653
192,361,852,2017,4.605170185988092,3.250374491927572,11.594228916034263,9.756089025531404
193,361,880,2017,5.298317366548036,3.0007198150650303,11.594228916034263,9.680031452383618
194,361,479,2017,7.438383530044307,3.152736022363656,11.594228916034263,11.950309048646666
195,361,473,2017,4.605170185988092,3.708682081410116,11.594228916034263,9.739202358228273
196,141,141,2017,9.539644119118783,0.9932517730102834,11.193119570090174,11.193119570090174
197,141,34,2017,5.298317366548036,4.73795129722191,11.193119570090174,12.22582625201701
198,141,363,2017,4.605170185988092,4.94306997460049,11.193119570090174,13.657741506385136
199,141,200,2017,5.298317366548036,3.9926809084456005,11.193119570090174,11.990128118942657
200,141,202,2017,4.605170185988092,4.3054155323020415,11.193119570090174,11.965420458707486
201,141,1859,2017,4.605170185988092,3.4781584227982836,11.193119570090174,10.692671921293016
202,141,147,2017,6.684611727667927,2.33214389523559,11.193119570090174,10.048626318202366
203,141,758,2017,4.605170185988092,5.196838197598183,11.193119570090174,12.119686527570824
204,141,148,2017,4.605170185988092,3.5610460826040513,11.193119570090174,10.248565510629197
205,141,150,2017,6.396929655216146,3.6428355156125294,11.193119570090174,11.509449430556574
206,141,1774,2017,5.298317366548036,2.995732273553991,11.193119570090174,10.176981954277059
207,141,222,2017,4.605170185988092,4.046553898385752,11.193119570090174,10.957485944278218
208,141,772,2017,4.605170185988092,5.028475212224587,11.193119570090174,12.342027349562379
209,141,114,2017,4.605170185988092,4.102643365036796,11.193119570090174,11.582376897968444
210,141,153,2017,7.937374696163295,3.1612467120315646,11.193119570090174,11.972000847859258
211,141,233,2017,5.298317366548036,4.398146016553765,11.193119570090174,10.195895938351995
212,141,14,2017,4.605170185988092,4.693181063310805,11.193119570090174,12.220024859148177
213,141,158,2017,4.605170185988092,3.246490991901174,11.193119570090174,10.097861190354225
214,141,394,2017,4.605170185988092,5.001258132283659,11.193119570090174,11.900104395391075
215,141,160,2017,5.298317366548036,3.3568971227655755,11.193119570090174,11.011043064434661
216,141,163,2017,6.551080335043404,2.747270914255491,11.193119570090174,10.48559143430275
217,141,164,2017,7.8632667240095735,2.7343675094195836,11.193119570090174,11.297167076087923
218,141,1735,2017,5.991464547107982,2.740840023925201,11.193119570090174,10.461101337800878
219,141,118,2017,4.605170185988092,3.906004933102583,11.193119570090174,10.927322414246413
220,141,995,2017,4.605170185988092,4.551769409260976,11.193119570090174,11.256599930614927
221,141,262,2017,4.605170185988092,3.535145354171894,11.193119570090174,10.42150723688236
222,141,168,2017,4.605170185988092,3.3775875160230218,11.193119570090174,10.023357298386513
223,141,173,2017,6.214608098422191,3.109060958860994,11.193119570090174,10.370831397690157
224,141,175,2017,5.298317366548036,3.391147045808654,11.193119570090174,9.777357275391916
225,141,177,2017,4.605170185988092,3.3603753871419,11.193119570090174,10.522934370166116
226,141,1742,2017,6.802394763324311,2.6741486494265287,11.193119570090174,10.547890817857143
227,141,599,2017,4.605170185988092,5.150976778649327,11.193119570090174,13.367208927536643
228,141,855,2017,4.605170185988092,5.071416766356115,11.193119570090174,12.281124457840892
229,141,183,2017,6.214608098422191,2.312535423847214,11.193119570090174,9.96236948027235
230,141,1700,2017,6.684611727667927,2.312535423847214,11.193119570090174,10.43125878502826
231,141,344,2017,5.298317366548036,4.784988612563928,11.193119570090174,12.75847102192701
232,141,189,2017,6.684611727667927,2.028148247292285,11.193119570090174,10.096501738868826
233,141,193,2017,7.313220387090301,3.8649313978942956,11.193119570090174,11.744957397329843
234,34,358,2017,5.298317366548036,3.6938669956249757,12.22582625201701,10.357711078278063
